facility_id,facility_name,orgunitid,lga_id,lga_name,cluster_id,cluster_name,product_id,product_name,date,total_used,HTS3e,HTS3e(Pos),VT1,VT1(Pos),YP2,YP2(Pos),KP_CTRR,KP_CTRR(Pos),total_dhis2,tested_comparison
211.0,An Eziani Ihiala Primary Health Centre,sjeTS3oSial,13.0,Ihiala,5.0,Nnewi,,,2025-10-08,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0
211.0,An Eziani Ihiala Primary Health Centre,sjeTS3oSial,13.0,Ihiala,5.0,Nnewi,,,2025-10-09,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
211.0,An Eziani Ihiala Primary Health Centre,sjeTS3oSial,13.0,Ihiala,5.0,Nnewi,,,2025-10-10,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,-35.0
250.0,An Okpuno Otolo Primary Health Centre,t8NuQiiDWb6,15.0,Nnewi North,5.0,Nnewi,,,2025-10-03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
347.0,An Ihite Primary Health Center,tj7gQs8DwoM,21.0,Orumba South,1.0,Aguata,,,2025-10-03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
12.0,An St Mary'S Hospital,tkCscwbaxNn,1.0,Aguata,1.0,Aguata,,,2025-10-10,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,-10.0
184.0,An Nkpor Crown Hospital And Maternity,uYnfVI0bkyf,11.0,Idemili North,6.0,Onitsha,,,2025-10-01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
184.0,An Nkpor Crown Hospital And Maternity,uYnfVI0bkyf,11.0,Idemili North,6.0,Onitsha,,,2025-10-02,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-8.0
184.0,An Nkpor Crown Hospital And Maternity,uYnfVI0bkyf,11.0,Idemili North,6.0,Onitsha,,,2025-10-03,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.0
184.0,An Nkpor Crown Hospital And Maternity,uYnfVI0bkyf,11.0,Idemili North,6.0,Onitsha,,,2025-10-06,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-6.0
184.0,An Nkpor Crown Hospital And Maternity,uYnfVI0bkyf,11.0,Idemili North,6.0,Onitsha,,,2025-10-07,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-16.0
184.0,An Nkpor Crown Hospital And Maternity,uYnfVI0bkyf,11.0,Idemili North,6.0,Onitsha,,,2025-10-08,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-8.0
184.0,An Nkpor Crown Hospital And Maternity,uYnfVI0bkyf,11.0,Idemili North,6.0,Onitsha,,,2025-10-09,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-7.0
184.0,An Nkpor Crown Hospital And Maternity,uYnfVI0bkyf,11.0,Idemili North,6.0,Onitsha,,,2025-10-10,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-8.0
221.0,An Abagana Health Centre,uk9tTbaNcYv,14.0,Njikoka,4.0,Awka,,,2025-10-02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
80.0,An Achalla Primary Health Centre,ulyCfZ5PUNZ,6.0,Awka North,4.0,Awka,,,2025-10-08,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-7.0
80.0,An Achalla Primary Health Centre,ulyCfZ5PUNZ,6.0,Awka North,4.0,Awka,,,2025-10-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
283.0,An Osamala Primary Health Center,vCsPrXuITbJ,17.0,Ogbaru,6.0,Onitsha,,,2025-10-06,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,-20.0
283.0,An Osamala Primary Health Center,vCsPrXuITbJ,17.0,Ogbaru,6.0,Onitsha,,,2025-10-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
298.0,An Onitsha General Hospital,wM3b4l8Oesq,18.0,Onitsha North,6.0,Onitsha,,,2025-10-02,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,-12.0
298.0,An Onitsha General Hospital,wM3b4l8Oesq,18.0,Onitsha North,6.0,Onitsha,,,2025-10-03,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
298.0,An Onitsha General Hospital,wM3b4l8Oesq,18.0,Onitsha North,6.0,Onitsha,,,2025-10-07,0.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,-10.0
298.0,An Onitsha General Hospital,wM3b4l8Oesq,18.0,Onitsha North,6.0,Onitsha,,,2025-10-08,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,-6.0
298.0,An Onitsha General Hospital,wM3b4l8Oesq,18.0,Onitsha North,6.0,Onitsha,,,2025-10-09,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,-13.0
298.0,An Onitsha General Hospital,wM3b4l8Oesq,18.0,Onitsha North,6.0,Onitsha,,,2025-10-10,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,-8.0
46.0,An Umueri General Hospital,we90AXVrhUv,2.0,Anambra East,2.0,Omambala,,,2025-10-07,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,-20.0
46.0,An Umueri General Hospital,we90AXVrhUv,2.0,Anambra East,2.0,Omambala,,,2025-10-08,0.0,0.0,1.0,0.0,0.0,36.0,0.0,0.0,0.0,37.0,-37.0
46.0,An Umueri General Hospital,we90AXVrhUv,2.0,Anambra East,2.0,Omambala,,,2025-10-09,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,60.0,-60.0
46.0,An Umueri General Hospital,we90AXVrhUv,2.0,Anambra East,2.0,Omambala,,,2025-10-10,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,70.0,-70.0
46.0,An Umueri General Hospital,we90AXVrhUv,2.0,Anambra East,2.0,Omambala,,,2025-10-11,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,-50.0
257.0,An Amichi Diocesan Hospital,wftHmLIxJmY,16.0,Nnewi South,5.0,Nnewi,,,2025-10-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0
257.0,An Amichi Diocesan Hospital,wftHmLIxJmY,16.0,Nnewi South,5.0,Nnewi,,,2025-10-07,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0
257.0,An Amichi Diocesan Hospital,wftHmLIxJmY,16.0,Nnewi South,5.0,Nnewi,,,2025-10-08,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
257.0,An Amichi Diocesan Hospital,wftHmLIxJmY,16.0,Nnewi South,5.0,Nnewi,,,2025-10-09,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0
2.0,An Akpo Primary Health Centre,x6pnr8aUczc,1.0,Aguata,1.0,Aguata,,,2025-10-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
81.0,An Amansea Health Post,x8kegIarjSt,6.0,Awka North,4.0,Awka,,,2025-10-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0
81.0,An Amansea Health Post,x8kegIarjSt,6.0,Awka North,4.0,Awka,,,2025-10-07,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.0
81.0,An Amansea Health Post,x8kegIarjSt,6.0,Awka North,4.0,Awka,,,2025-10-08,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0
81.0,An Amansea Health Post,x8kegIarjSt,6.0,Awka North,4.0,Awka,,,2025-10-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
131.0,An Maranatha Caring Mission Hospital,xallQX8HUeS,8.0,Ayamelum,2.0,Omambala,,,2025-10-03,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.0
131.0,An Maranatha Caring Mission Hospital,xallQX8HUeS,8.0,Ayamelum,2.0,Omambala,,,2025-10-08,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.0
131.0,An Maranatha Caring Mission Hospital,xallQX8HUeS,8.0,Ayamelum,2.0,Omambala,,,2025-10-09,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.0
131.0,An Maranatha Caring Mission Hospital,xallQX8HUeS,8.0,Ayamelum,2.0,Omambala,,,2025-10-10,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
100.0,An Chidubem Hospital,xdRG6eDxhaR,7.0,Awka South,4.0,Awka,,,2025-10-09,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.0
14.0,An Umuchu Visitation Hospital,xknfQ0UuSCR,1.0,Aguata,1.0,Aguata,,,2025-10-08,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-10.0
219.0,An Umudara Primary Health Centre,y4dTAIa0QOQ,13.0,Ihiala,5.0,Nnewi,,,2025-10-03,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
219.0,An Umudara Primary Health Centre,y4dTAIa0QOQ,13.0,Ihiala,5.0,Nnewi,,,2025-10-10,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0
153.0,An Umudioka Primary Health Centre,yQcJZbzP2xr,9.0,Dunukofia,4.0,Awka,,,2025-10-03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
368.0,An St. Raphael Hospital Nkwelle Ezunaka,ySBhaLN97hO,22.0,Oyi,2.0,Omambala,,,2025-10-03,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0
368.0,An St. Raphael Hospital Nkwelle Ezunaka,ySBhaLN97hO,22.0,Oyi,2.0,Omambala,,,2025-10-06,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
368.0,An St. Raphael Hospital Nkwelle Ezunaka,ySBhaLN97hO,22.0,Oyi,2.0,Omambala,,,2025-10-09,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
266.0,An Ukpor General Hospital,yjxtvOYtp5A,16.0,Nnewi South,5.0,Nnewi,,,2025-10-01,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,-25.0
266.0,An Ukpor General Hospital,yjxtvOYtp5A,16.0,Nnewi South,5.0,Nnewi,,,2025-10-02,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,-20.0
266.0,An Ukpor General Hospital,yjxtvOYtp5A,16.0,Nnewi South,5.0,Nnewi,,,2025-10-03,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,-24.0
266.0,An Ukpor General Hospital,yjxtvOYtp5A,16.0,Nnewi South,5.0,Nnewi,,,2025-10-06,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,-20.0
266.0,An Ukpor General Hospital,yjxtvOYtp5A,16.0,Nnewi South,5.0,Nnewi,,,2025-10-07,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,-26.0
266.0,An Ukpor General Hospital,yjxtvOYtp5A,16.0,Nnewi South,5.0,Nnewi,,,2025-10-08,0.0,20.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,48.0,-48.0
266.0,An Ukpor General Hospital,yjxtvOYtp5A,16.0,Nnewi South,5.0,Nnewi,,,2025-10-09,0.0,37.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,62.0,-62.0
266.0,An Ukpor General Hospital,yjxtvOYtp5A,16.0,Nnewi South,5.0,Nnewi,,,2025-10-10,0.0,18.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,66.0,-66.0
296.0,An Kanayo Specialist Hospital And Maternity,yox6XBHvvUs,18.0,Onitsha North,6.0,Onitsha,,,2025-10-01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
296.0,An Kanayo Specialist Hospital And Maternity,yox6XBHvvUs,18.0,Onitsha North,6.0,Onitsha,,,2025-10-02,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.0
296.0,An Kanayo Specialist Hospital And Maternity,yox6XBHvvUs,18.0,Onitsha North,6.0,Onitsha,,,2025-10-06,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
296.0,An Kanayo Specialist Hospital And Maternity,yox6XBHvvUs,18.0,Onitsha North,6.0,Onitsha,,,2025-10-08,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
296.0,An Kanayo Specialist Hospital And Maternity,yox6XBHvvUs,18.0,Onitsha North,6.0,Onitsha,,,2025-10-09,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
296.0,An Kanayo Specialist Hospital And Maternity,yox6XBHvvUs,18.0,Onitsha North,6.0,Onitsha,,,2025-10-10,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.0
290.0,An Emmanuel Church Primary Health Centre,zGZjhpdrOde,18.0,Onitsha North,6.0,Onitsha,,,2025-10-03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
290.0,An Emmanuel Church Primary Health Centre,zGZjhpdrOde,18.0,Onitsha North,6.0,Onitsha,,,2025-10-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
87.0,An Dike Medical Centre,zhMuFPbxUZS,6.0,Awka North,4.0,Awka,,,2025-10-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
159.0,An Holy Family Hospital/Maternity,zkRGuZW2iEs,10.0,Ekwusigo,5.0,Nnewi,,,2025-10-03,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
183.0,"An Nationale Hospital & Maternity, Awada Obosi",zzy6njfXNHS,11.0,Idemili North,6.0,Onitsha,,,2025-10-08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
183.0,"An Nationale Hospital & Maternity, Awada Obosi",zzy6njfXNHS,11.0,Idemili North,6.0,Onitsha,,,2025-10-10,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
